sentence_id,documento,orden_frase,frase_original,frase_normalizada,n_palabras,n_positivo,n_negativo,polaridad_bruta,polaridad_normalizada,etiqueta_polaridad,palabras_positivas_detectadas,palabras_negativas_detectadas
filipinas_000066,filipinas,66,"Hállase probado que el limón ácido tiene esta virtud además de muchas otras que le son atribuidas."" LA MUJER ANTIGUA Y LA MUJER DE ESPÍRITU MODERNO Terminación de la página 163 Si la mujer intelectual ama el sport, es porque se halla convencida de que la inteligencia necesita un organismo robusto en que desenvolverse.",hallase probado que el limon acido tiene esta virtud ademas de muchas otras que le son atribuidas la mujer antigua y la mujer de espiritu moderno terminacion de la pagina 163 si la mujer intelectual ama el sport es porque se halla convencida de que la inteligencia necesita un organismo robusto en que desenvolverse,54,4,0,4,0.07407407407407407,positiva,inteligencia; moderno; robusto; virtud,
filipinas_000067,filipinas,67,De madres vigorosas debe esperarse el mejoramiento de la raza; la hembra humana fuerte cumplirá mejor sus funciones maternales que la hembra raquítica.,de madres vigorosas debe esperarse el mejoramiento de la raza la hembra humana fuerte cumplira mejor sus funciones maternales que la hembra raquitica,23,2,0,2,0.08695652173913043,positiva,mejor; mejoramiento,
filipinas_000068,filipinas,68,"La intelectual de nuestros días, lejos de ser la virago. que proclama guerra al hombre, dícele: quiero vivir de tus luchas, que tus pesadumbres sean las mías: quiero participar contigo de la emoción estética que tanto estrecha los corazones; anhelo que existan entre los dos afinidades de espíritu, que nos una la misma civilización, que convivamos en la vida civil, para que no sesmos antitéticos, antagónicos, antípodas. (Se concluirá) LA EDUCACIÓN Y LA ENSEÑANZA EN LA MUJER Terminación de la página 165 otros que nos ponen en contacto con la naturaleza para conocerla, estudiarla y corregirla; tales con las facultades intelectuales, científicas, artísticas, industriales, etc.",la intelectual de nuestros dias lejos de ser la virago que proclama guerra al hombre dicele quiero vivir de tus luchas que tus pesadumbres sean las mias quiero participar contigo de la emocion estetica que tanto estrecha los corazones anhelo que existan entre los dos afinidades de espiritu que nos una la misma civilizacion que convivamos en la vida civil para que no sesmos antiteticos antagonicos antipodas se concluira la educacion y la ensenanza en la mujer terminacion de la pagina 165 otros que nos ponen en contacto con la naturaleza para conocerla estudiarla y corregirla tales con las facultades intelectuales cientificas artisticas industriales etc,105,4,1,3,0.02857142857142857,positiva,civilizacion; educacion; ensenanza; vida,guerra
filipinas_000069,filipinas,69,Todos esos impulsos tienen por agente la voluntad que es preciso guardarse de confundir con el albedrío ó facultad de escoger entre dos escitaciones simultáneas la que es preferible obedecer.,todos esos impulsos tienen por agente la voluntad que es preciso guardarse de confundir con el albedrio o facultad de escoger entre dos escitaciones simultaneas la que es preferible obedecer,30,1,0,1,0.03333333333333333,positiva,voluntad,
filipinas_000070,filipinas,70,"Debiendo nuestros progresos á la cultura de la inteligencia de la razon y de la sensibibilidad, se debe procurar que esa cultura aumente y que se acostumbre al individuo á no creer nada que contradiga la ciencia, porque MUJERES BALLENERAS El femenismo cunde hasta en el mar, como lo demuestra lo ocurrido hace poco en la costa Shetland, con motivo de haber aparecido en ella multitud de ballenas de una de las especies más pequeñas.",debiendo nuestros progresos a la cultura de la inteligencia de la razon y de la sensibibilidad se debe procurar que esa cultura aumente y que se acostumbre al individuo a no creer nada que contradiga la ciencia porque mujeres balleneras el femenismo cunde hasta en el mar como lo demuestra lo ocurrido hace poco en la costa shetland con motivo de haber aparecido en ella multitud de ballenas de una de las especies mas pequenas,75,5,0,5,0.06666666666666667,positiva,ciencia; cultura; inteligencia; razon,
filipinas_000071,filipinas,71,"Gran parte de los habitantes de la isla estaban ocupados en la pesca del arenque, y buen número de personas presenciaba su faena desde la orilla, cuando se dejaron ver los cetáceos.",gran parte de los habitantes de la isla estaban ocupados en la pesca del arenque y buen numero de personas presenciaba su faena desde la orilla cuando se dejaron ver los cetaceos,32,0,0,0,0.0,neutra,,
filipinas_000072,filipinas,72,"Inmediatamente fueron echados al agua numerosos botes, y entre ellos uno tripulado por la directora de un colegio de señoritas y algunas de sus alumnas.",inmediatamente fueron echados al agua numerosos botes y entre ellos uno tripulado por la directora de un colegio de senoritas y algunas de sus alumnas,25,0,0,0,0.0,neutra,,
filipinas_000073,filipinas,73,"Los balleneros improvisados, valiéndose de las armas que buenamente pudieron procurarse, lograron apoderarse nada menos que de ochenta y seis ballenas; pero nadie mostró tanto arrojo ni tanta actividad como las colegialas.",los balleneros improvisados valiendose de las armas que buenamente pudieron procurarse lograron apoderarse nada menos que de ochenta y seis ballenas pero nadie mostro tanto arrojo ni tanta actividad como las colegialas,32,0,0,0,0.0,neutra,,
filipinas_000074,filipinas,74,"Una de ellas, enarbolando un bichero, estuvo acusando á uno de los cetáceos hasta que cayó rendida y sin fuerzas ya sobre su asiento.",una de ellas enarbolando un bichero estuvo acusando a uno de los cetaceos hasta que cayo rendida y sin fuerzas ya sobre su asiento,24,0,0,0,0.0,neutra,,
filipinas_000075,filipinas,75,"Según noticias de la isla de Shetland, hacía años que no se cogían allí tantas ballenas de una vez, y desde luego nunca se había dadoel caso de que la mayoría de los balleneros perteneciese al bello sexo.",segun noticias de la isla de shetland hacia anos que no se cogian alli tantas ballenas de una vez y desde luego nunca se habia dadoel caso de que la mayoria de los balleneros perteneciese al bello sexo,38,1,0,1,0.02631578947368421,positiva,bello,
filipinas_000076,filipinas,76,"NUESTROS GRABADOS En este número hemos prometido publicar los fotograbados de nuestras distinguidas corresponsales las Srtas, Amalia Francisco y Genoveva Camaclan y de nuestras hermosas favorecedoras de Tavabas, pero por el mal tiempo no se nan podido terminar dichos fotograbados. percance este que sentimos profundamente. .",nuestros grabados en este numero hemos prometido publicar los fotograbados de nuestras distinguidas corresponsales las srtas amalia francisco y genoveva camaclan y de nuestras hermosas favorecedoras de tavabas pero por el mal tiempo no se nan podido terminar dichos fotograbados percance este que sentimos profundamente,45,1,1,0,0.0,neutra,hermosas,mal
filipinas_000077,filipinas,77,Para el próximo número será.,para el proximo numero sera,5,0,0,0,0.0,neutra,,
filipinas_000078,filipinas,78,"Á NUESTRAS CORRESPONSALES Y FAVORECEDORAS Suplicamos encarecidamente á nuestras corresponsales de provincias que hasta la fecha no han llegado á liquidar las subscripciones que están á su cargo á esta Administración, asi como tambien á nuestras favorecedoras que no han satisfecho, sus respectivas cuotas por este segundo trimestre, que nos las remitan tan pronto como sea posible para la buena marcha de nuestro semanario.",a nuestras corresponsales y favorecedoras suplicamos encarecidamente a nuestras corresponsales de provincias que hasta la fecha no han llegado a liquidar las subscripciones que estan a su cargo a esta administracion asi como tambien a nuestras favorecedoras que no han satisfecho sus respectivas cuotas por este segundo trimestre que nos las remitan tan pronto como sea posible para la buena marcha de nuestro semanario,64,0,0,0,0.0,neutra,,
filipinas_000079,filipinas,79,"LA ADMINISTRACION. no podría formarse verdadero criterio y discernimiento donde no existiese un señalado punto de partida, este punto tanto en lo intelectual como en lo moral y físico no puede ser otro que la ciencia.",la administracion no podria formarse verdadero criterio y discernimiento donde no existiese un senalado punto de partida este punto tanto en lo intelectual como en lo moral y fisico no puede ser otro que la ciencia,36,1,0,1,0.027777777777777776,positiva,ciencia,
filipinas_000080,filipinas,80,"FILIPINAS SEMANARIO ILUSTRADO DE CIENCIAS, LITERATURA, BELLAS ARTES, MEDICINAS CASERAS, HIGIENE Y CONOCIMIENTOS UTILES A LA VIDA PRACTICA.",filipinas semanario ilustrado de ciencias literatura bellas artes medicinas caseras higiene y conocimientos utiles a la vida practica,18,5,0,5,0.2777777777777778,positiva,bellas; ciencias; ilustrado; utiles; vida,
filipinas_000081,filipinas,81,"DEDICADO EXCLUSIVAMENTE A LA MUJER La mujer sabla edifica de la nada su casa; mas la mujer insensata lejos de edificar una casa que no existe, destruye con sus manos la que existe ya.",dedicado exclusivamente a la mujer la mujer sabla edifica de la nada su casa mas la mujer insensata lejos de edificar una casa que no existe destruye con sus manos la que existe ya,34,0,0,0,0.0,neutra,,
filipinas_000084,filipinas,84,"SALE Á LUZ LOS DÍAS 8, 15, 22 Y FIN DE CADA MES.",sale a luz los dias 8 15 22 y fin de cada mes,13,1,0,1,0.07692307692307693,positiva,luz,
filipinas_000085,filipinas,85,"Directora, CONSTANCIA POBLETE—Tel., 934—DIRECCIÓN TELEGRÁFICA: FILIPINAS.—Admra, FRANCISCA GESMUNDO Precios de subscripción: P O.30 al mes en Manila y P 1.20 trimestre en provincias.",directora constancia poblete tel 934 direccion telegrafica filipinas admra francisca gesmundo precios de subscripcion p o 30 al mes en manila y p 1 20 trimestre en provincias,28,0,0,0,0.0,neutra,,
filipinas_000086,filipinas,86,Extrangero P 5.00 semestre.,extrangero p 5 00 semestre,5,0,0,0,0.0,neutra,,
filipinas_000088,filipinas,88,Números Sueltos 0'20 céntimos.,numeros sueltos 0 20 centimos,5,0,0,0,0.0,neutra,,
filipinas_000091,filipinas,91,"F., Lunes. 8 de Noviembre de 1909.",f lunes 8 de noviembre de 1909,7,0,0,0,0.0,neutra,,
filipinas_000093,filipinas,93,"LA MEJOR RIOUEZA PARA LA MUJER ES UNA SOLIDA EDUCACION Bien quisiéramos que el desarrollo de nuestro pensamiento sobre esta materia de actual interés, correspondiera á la magnitud de nuestros deseos; y que para llevar al ánimo de nuestras lectoras la persuación que existe en el nuestro. se nos ocurrieran razones de tanto peso, y argumentos tan al alcance de todas que ninguna, cualquiera que fuese la clase ó posición que en la sociedad ocupase, se crevese desobligada de adquirir un caudal de conocimientos en mil ocasiones, más útil que en los intereses materiales con los que ilustrará su inteligencia para hacer frente á los azares de la exisdencia, que el incierto porvenir en mayor ó menor escala á cada una reserva, No todas pueden ofrcer á aquel á quien. entregando el corazón, árbitro de los destinos de su vida grandes ó pequeñas fortunas, ni aportar al matrimonio el oro que brilla ni la pedrería que deslumbra; porque esto no está al alcance sino de un reducido número.",la mejor rioueza para la mujer es una solida educacion bien quisieramos que el desarrollo de nuestro pensamiento sobre esta materia de actual interes correspondiera a la magnitud de nuestros deseos y que para llevar al animo de nuestras lectoras la persuacion que existe en el nuestro se nos ocurrieran razones de tanto peso y argumentos tan al alcance de todas que ninguna cualquiera que fuese la clase o posicion que en la sociedad ocupase se crevese desobligada de adquirir un caudal de conocimientos en mil ocasiones mas util que en los intereses materiales con los que ilustrara su inteligencia para hacer frente a los azares de la exisdencia que el incierto porvenir en mayor o menor escala a cada una reserva no todas pueden ofrcer a aquel a quien entregando el corazon arbitro de los destinos de su vida grandes o pequenas fortunas ni aportar al matrimonio el oro que brilla ni la pedreria que deslumbra porque esto no esta al alcance sino de un reducido numero,168,8,1,7,0.041666666666666664,positiva,bien; desarrollo; educacion; inteligencia; mejor; porvenir; util; vida,peso
