sentence_id,documento,orden_frase,frase_original,frase_normalizada,n_palabras
heraldo_000140,heraldo,140,"Como toda mujer superior, a quien no asustan los avances del progreso esta emula de Morart y de Belini es una aguiente feminista, porque esta convencida de que el concurso de la mujer es necesario para el progreso de su patria.",como toda mujer superior a quien no asustan los avances del progreso esta emula de morart y de belini es una aguiente feminista porque esta convencida de que el concurso de la mujer es necesario para el progreso de su patria,41
heraldo_000141,heraldo,141,"Congratilamos a la Aruista, que así pone de releve la cultura puertorriquena, dando un valioso ejemplo á sus conciudadanas.",congratilamos a la aruista que asi pone de releve la cultura puertorriquena dando un valioso ejemplo a sus conciudadanas,19
heraldo_000142,heraldo,142,E PENAMIENIO R.,e penamienio r,3
heraldo_000143,heraldo,143,"Cuando una reforma política o social ha de levarse a cabo en el mundo, Dios en sus inexortables designios, parece que elige al reformedor. y le infunde el valor y enerala necesarias una levarla adelante venciendo olstáculos a veces insuperables.",cuando una reforma politica o social ha de levarse a cabo en el mundo dios en sus inexortables designios parece que elige al reformedor y le infunde el valor y enerala necesarias una levarla adelante venciendo olstaculos a veces insuperables,40
heraldo_000144,heraldo,144,"Los que pretenden llevar a cabo una empresa trascendental, sin tener iluminado el espiritusentir fuero en el corazón, fracasan; no son los cogidos.",los que pretenden llevar a cabo una empresa trascendental sin tener iluminado el espiritusentir fuero en el corazon fracasan no son los cogidos,23
heraldo_000145,heraldo,145,Estudiando la Naturaleza se comprende a Dios.,estudiando la naturaleza se comprende a dios,7
heraldo_000146,heraldo,146,Buscando los trazos del humano saber en la teratura de todos los siglos nos damos cuenta de los progresos del hombre sobre la tierra.,buscando los trazos del humano saber en la teratura de todos los siglos nos damos cuenta de los progresos del hombre sobre la tierra,24
heraldo_000147,heraldo,147,¿Qué porvenir aguarda a nuestra Borinquen? Ser faro de luz que ilumine el paso de dos mares la conjunción de dos civilizaciones. o ser tierra perdida en la obscuridad de su insignificancia? Sus hijos tienen la palabra....,que porvenir aguarda a nuestra borinquen ser faro de luz que ilumine el paso de dos mares la conjuncion de dos civilizaciones o ser tierra perdida en la obscuridad de su insignificancia sus hijos tienen la palabra,37
heraldo_000148,heraldo,148,"Heraldo de la Mujer y Pictorial RevienSi se toma la suscripción de estos dos periódicos Unidos, en esta Redacción costaran se 90 al año ampos, pago adelantado.",heraldo de la mujer y pictorial reviensi se toma la suscripcion de estos dos periodicos unidos en esta redaccion costaran se 90 al ano ampos pago adelantado,27
heraldo_000149,heraldo,149,Ayuntamiento de Madrid HERALDO DE LA MUJER.,ayuntamiento de madrid heraldo de la mujer,7
heraldo_000150,heraldo,150,"IIIIICIOZ La princesita está triste, La princesita está páliday sus ojos tan hermosos Tienen tebril la mirada, ¿Qué le pasa a la risueña Y linda, niña mimada? Tiene pasallos, riquezas, Su Castillo es la morada Deliciosa que tormaron Como conjuro de hadas: Tiene un trono cuno solio, Ostenta flecos de plataY dorados artesones.",iiiiicioz la princesita esta triste la princesita esta paliday sus ojos tan hermosos tienen tebril la mirada que le pasa a la risuena y linda nina mimada tiene pasallos riquezas su castillo es la morada deliciosa que tormaron como conjuro de hadas tiene un trono cuno solio ostenta flecos de platay dorados artesones,53
heraldo_000151,heraldo,151,"Con fimbria azul doradas; ¿Qué le pasa a la princesa ¿Qué revelan esas lágrimas? Que una tarde en el jardinEn un escabel sentada, Vió arrullarse dos palomas, de plumas tornasoladas: Vió sus picos como unidos Por misteriosa llamada, Y vió como sus arrullos, Confundian, y se hablaban, Ese idioma misterioso.",con fimbria azul doradas que le pasa a la princesa que revelan esas lagrimas que una tarde en el jardinen un escabel sentada vio arrullarse dos palomas de plumas tornasoladas vio sus picos como unidos por misteriosa llamada y vio como sus arrullos confundian y se hablaban ese idioma misterioso,50
heraldo_000152,heraldo,152,"Que solo entienden las almas; ¿Qué le pasó a la princesa Que vive tan solitaria? ¡Ah, no sabeis pues pidlo, Que a mi me lo contó un hada; Recordo en aquel momento.",que solo entienden las almas que le paso a la princesa que vive tan solitaria ah no sabeis pues pidlo que a mi me lo conto un hada recordo en aquel momento,32
heraldo_000153,heraldo,153,"Que un joven cuna gallarda A MARINA S Presencia, la conmovía Con pasión, su hermosa alma; Recordo que sus desdenes, y su altanera mirada, Arrojaron del Castillo, Al doncel que tanto amaba, Al de la blanca arrotas, Y la corva cimitarra: Ahora él en cruda querra, Se fué a servir a su Patria, Y ella echo de su recuerdo, La tenas triste punzada; Y vivía desde entonces, Triste llorosa enlutada.....",que un joven cuna gallarda a marina s presencia la conmovia con pasion su hermosa alma recordo que sus desdenes y su altanera mirada arrojaron del castillo al doncel que tanto amaba al de la blanca arrotas y la corva cimitarra ahora el en cruda querra se fue a servir a su patria y ella echo de su recuerdo la tenas triste punzada y vivia desde entonces triste llorosa enlutada,70
heraldo_000154,heraldo,154,"¿Qué le pasa a la princesa Que está alegre, alborozada y sus negros ojos brillanCon la luz de su mirada....",que le pasa a la princesa que esta alegre alborozada y sus negros ojos brillancon la luz de su mirada,20
heraldo_000155,heraldo,155,"Suenan trompas, y timbales; Ya la querra terminada.",suenan trompas y timbales ya la querra terminada,8
heraldo_000156,heraldo,156,"Vuelve el doncel a su aldea, Donde el Castillo descansa; Y ella, se une para siempre, Cariñosa, enamorada Con el apuesto doncel Que tanto, y tanto, la ama El de la blanca arzota Y la corva cimitarra. idela N. de Rodriquez.",vuelve el doncel a su aldea donde el castillo descansa y ella se une para siempre carinosa enamorada con el apuesto doncel que tanto y tanto la ama el de la blanca arzota y la corva cimitarra idela n de rodriquez,41
heraldo_000157,heraldo,157,Ayuntamiento de Madrid HERALDO DE LA MUJER.,ayuntamiento de madrid heraldo de la mujer,7
heraldo_000158,heraldo,158,Como como coopero como como como como como coopeas.,como como coopero como como como como como coopeas,9
heraldo_000159,heraldo,159,HE VOMANS ELERALD a ros a A mo cerrero correconocer esencurrero co corre en cuences EDITOR GERALDINE MADO FROSCHER FOR COMEN — Y WOMEN A MON COMEN IN THE UNITED STATES.,he vomans elerald a ros a a mo cerrero correconocer esencurrero co corre en cuences editor geraldine mado froscher for comen y women a mon comen in the united states,30
heraldo_000160,heraldo,160,"INTERNACIONAL WOMAN SUFERACE A league of momen voters to speed the final enfraneligementor te momen or tue Unte sta tes ana to remove al legal discriminacions againste promen, es une big insue or tue gota.",internacional woman suferace a league of momen voters to speed the final enfraneligementor te momen or tue unte sta tes ana to remove al legal discriminacions againste promen es une big insue or tue gota,35
heraldo_000161,heraldo,161,Angual Convention or tle National american momen surage Aesociationo hela in se.,angual convention or tle national american momen surage aesociationo hela in se,12
heraldo_000162,heraldo,162,Lonis at tle statier Rotel Maren pata to gota inclusive.,lonis at tle statier rotel maren pata to gota inclusive,10
heraldo_000163,heraldo,163,In 1850 Wvoming led al the orla in granting al sufrase to vonen.,in 1850 wvoming led al the orla in granting al sufrase to vonen,13
heraldo_000164,heraldo,164,Tue convention comperorates le con aniversary or ine event.,tue convention comperorates le con aniversary or ine event,9
heraldo_000165,heraldo,165,In 1860 the National Sufrage Association ana ros american sufraga Aaguiarian pere formen to be mergen in 18o into te Nacional American Women Sufrage Aesociation.,in 1860 the national sufrage association ana ros american sufraga aaguiarian pere formen to be mergen in 18o into te nacional american women sufrage aesociation,25
heraldo_000166,heraldo,166,"Por go vers te Agenciation has hela anual convencions, maging no pause in te educacional mor.",por go vers te agenciation has hela anual convencions maging no pause in te educacional mor,16
heraldo_000167,heraldo,167,"The 1919 convention reviews the long years. or struggle ana commemorates te man vietories porAs te most fitting memorial to the hal century or campalues hea National american Sura. ge Asociationa invites ne momen voters or un puntre to sena dellegates to a moman oters Conference qutor plien, emerges, a nen National Voters League.",the 1919 convention reviews the long years or struggle ana commemorates te man vietories poras te most fitting memorial to the hal century or campalues hea national american sura ge asociationa invites ne momen voters or un puntre to sena dellegates to a moman oters conference qutor plien emerges a nen national voters league,54
heraldo_000168,heraldo,168,On Feb. 13 th. the International Woman Conference hela in Berne.,on feb 13 th the international woman conference hela in berne,11
heraldo_000169,heraldo,169,Suitaertano adonte. resolucions demanuing te enual political rines or une vomen or al naciones.,suitaertano adonte resolucions demanuing te enual political rines or une vomen or al naciones,14
heraldo_000170,heraldo,170,Turee delegates are to be sente te later parte or Maren to te pence conferente to sabia e viens or una conferenes to president ilson premier cienencean Baron Sonmino. on the same dav. te inter alien sufrage Congres mesting in paris adonte a resolutión proposea bo Mrs.,turee delegates are to be sente te later parte or maren to te pence conferente to sabia e viens or una conferenes to president ilson premier cienencean baron sonmino on the same dav te inter alien sufrage congres mesting in paris adonte a resolution proposea bo mrs,47
heraldo_000171,heraldo,171,Julier parrer Roblee or ine Unten Srates ano seconden bo los q.,julier parrer roblee or ine unten srates ano seconden bo los q,12
heraldo_000173,heraldo,173,Papcente or Englana declaring inan le coming pace honda be people pence plien de camor de la ponen arre por consuitea.,papcente or englana declaring inan le coming pace honda be people pence plien de camor de la ponen arre por consuitea,21
heraldo_000174,heraldo,174,A delegation called on members or the Peace Conference uno promise ener supportin securina te adontion or ue recomendation hat ine League or Nations consider tue internacional status or Sr momen ana chiaren.,a delegation called on members or the peace conference uno promise ener supportin securina te adontion or ue recomendation hat ine league or nations consider tue internacional status or sr momen ana chiaren,33
heraldo_000175,heraldo,175,Bo chis il goul seem hat woman sufrageis passin te enen or a nacionalissue ana becoming an internacional issue.,bo chis il goul seem hat woman sufrageis passin te enen or a nacionalissue ana becoming an internacional issue,19
