sentence_id,documento,orden_frase,frase_original,frase_normalizada,n_palabras,n_positivo,n_negativo,polaridad_bruta,polaridad_normalizada,etiqueta_polaridad,palabras_positivas_detectadas,palabras_negativas_detectadas
femina_000065,femina,65,"Yo admito, si, que la mujer tienda a evolucionar dentro de las costumbres tradicionales que la consagran en la vida intima, de modo tal, que en ella no sucumban ni su amor, ni sus delicadezas, ni sus ternuras ni nada de lo que moralmente la caracteriza.",yo admito si que la mujer tienda a evolucionar dentro de las costumbres tradicionales que la consagran en la vida intima de modo tal que en ella no sucumban ni su amor ni sus delicadezas ni sus ternuras ni nada de lo que moralmente la caracteriza,46,2,0,2,0.043478260869565216,positiva,amor; vida,
femina_000066,femina,66,"La cultura debe aumentar en la mujer su belieza fisico-moral a fin de que la capacite para enfrentarse a la obra nefanda de desmoralización que se inicia en el seno de las sociedades incultas y para que se constituya en mentor de la familia, sólida base de la sociedad general, sobre la que edifiican los pueblos su mas alta personalidad.",la cultura debe aumentar en la mujer su belieza fisico moral a fin de que la capacite para enfrentarse a la obra nefanda de desmoralizacion que se inicia en el seno de las sociedades incultas y para que se constituya en mentor de la familia solida base de la sociedad general sobre la que edifiican los pueblos su mas alta personalidad,61,1,1,0,0.0,neutra,cultura,desmoralizacion
femina_000067,femina,67,"Venga ""FÉMINA"", pues, a laborar por el progreso moral e intelectual de esta sociedad y sean siempre sus páginas un verdadero incentivo que estimule a la mujer dominicana.",venga femina pues a laborar por el progreso moral e intelectual de esta sociedad y sean siempre sus paginas un verdadero incentivo que estimule a la mujer dominicana,28,1,0,1,0.03571428571428571,positiva,progreso,
femina_000070,femina,70,Fémina Página 8 PAISAJE PUERTOPLATEÑO.,femina pagina 8 paisaje puertoplateno,5,0,0,0,0.0,neutra,,
femina_000071,femina,71,Página 9 Por el Mundo Social.,pagina 9 por el mundo social,6,0,0,0,0.0,neutra,,
femina_000072,femina,72,Fémina DE MACORIS: RESTABLECIDO.,femina de macoris restablecido,4,0,0,0,0.0,neutra,,
femina_000073,femina,73,"Restablecido ya de los quebrantos que lo obligaban a guardar cama, hemos tenido el gusto de saludar a nuestro estimado amigo el señor Victor M.",restablecido ya de los quebrantos que lo obligaban a guardar cama hemos tenido el gusto de saludar a nuestro estimado amigo el senor victor m,25,1,1,0,0.0,neutra,estimado,quebrantos
femina_000074,femina,74,"Geraldino, cumplido Secretario del H.",geraldino cumplido secretario del h,5,0,0,0,0.0,neutra,,
femina_000078,femina,78,Ha sido concedida la blanca mano de la señorita Cheita Ricart al caballero M.,ha sido concedida la blanca mano de la senorita cheita ricart al caballero m,14,0,0,0,0.0,neutra,,
femina_000079,femina,79,"Alfaro Reyes, acaudalado comerciante de esta plaza, i exquisito poeta.",alfaro reyes acaudalado comerciante de esta plaza i exquisito poeta,10,1,0,1,0.1,positiva,exquisito,
femina_000080,femina,80,"Tambien han hecho mutua promesa de amor, el estimado Dr. don Manuel Mallen Isambert i la gentil Sta.",tambien han hecho mutua promesa de amor el estimado dr don manuel mallen isambert i la gentil sta,18,2,0,2,0.1111111111111111,positiva,amor; estimado,
femina_000082,femina,82,Que pronto vean realizados su sueño de amor.,que pronto vean realizados su sueno de amor,8,1,0,1,0.125,positiva,amor,
femina_000083,femina,83,TRIUNFOS DE LA MUJER.,triunfos de la mujer,4,1,0,1,0.25,positiva,triunfos,
femina_000084,femina,84,"Robusteciendo el criterio que sustentamos acerca del engrandecimiento de la mujer, nos es grato referirnos a la simpática sociedad ""Ensueño"" fundada en esta ciudad por la propia iniciativa de la mujer Macosana, con el propósito de brindar al espiritu esparcimiento, i levantarse cada vez mas sobre el nivel moral que la enaltece.",robusteciendo el criterio que sustentamos acerca del engrandecimiento de la mujer nos es grato referirnos a la simpatica sociedad ensueno fundada en esta ciudad por la propia iniciativa de la mujer macosana con el proposito de brindar al espiritu esparcimiento i levantarse cada vez mas sobre el nivel moral que la enaltece,52,3,0,3,0.057692307692307696,positiva,enaltece; engrandecimiento; grato,
femina_000085,femina,85,Que sean coronados con el triunfo sus hermosos ideales.,que sean coronados con el triunfo sus hermosos ideales,9,2,0,2,0.2222222222222222,positiva,hermosos; triunfo,
femina_000087,femina,87,Familiarmente han celebrado sus bodas en esta ciudad el señor Manuel F.,familiarmente han celebrado sus bodas en esta ciudad el senor manuel f,12,0,0,0,0.0,neutra,,
femina_000088,femina,88,"Leonor, con la simpática señorita Mélida Mercado.",leonor con la simpatica senorita melida mercado,7,0,0,0,0.0,neutra,,
femina_000089,femina,89,Que sean felices.,que sean felices,3,1,0,1,0.3333333333333333,positiva,felices,
femina_000090,femina,90,ALEGRIAS DEL HOGAR.,alegrias del hogar,3,1,0,1,0.3333333333333333,positiva,alegrias,
femina_000091,femina,91,"Un hermoso vástago que responde al nombre de Alfonso, venido al mundo el dia 23 del mes pasado, es alegria del hogar de los esposos Miguel Rodriguez O. i Alfonsina M. de Rodriguez, directores del importante diario ""La Prensa"" Vida larga deseamos al recien venido.",un hermoso vastago que responde al nombre de alfonso venido al mundo el dia 23 del mes pasado es alegria del hogar de los esposos miguel rodriguez o i alfonsina m de rodriguez directores del importante diario la prensa vida larga deseamos al recien venido,45,4,0,4,0.08888888888888889,positiva,alegria; hermoso; importante; vida,
femina_000093,femina,93,"Se encuentra al frente de la sindicatura Municipal de esta ciudad, el correcto caballero don Luis Amiama, de cuya actividad no dudamos, obtendrá la común importantes beneficios.",se encuentra al frente de la sindicatura municipal de esta ciudad el correcto caballero don luis amiama de cuya actividad no dudamos obtendra la comun importantes beneficios,27,0,0,0,0.0,neutra,,
femina_000095,femina,95,Bajo la Dirección del Ingeniero Municipal Sr.,bajo la direccion del ingeniero municipal sr,7,0,0,0,0.0,neutra,,
femina_000097,femina,97,"Scaroina ha vuelto a organizarse en esta ciudad el benemérito Cuerpo de Bomberos, para bien y tranquilidad de los hogares macorisanos.",scaroina ha vuelto a organizarse en esta ciudad el benemerito cuerpo de bomberos para bien y tranquilidad de los hogares macorisanos,21,2,0,2,0.09523809523809523,positiva,bien; tranquilidad,
femina_000098,femina,98,Nos alegramos y que no desmaye.,nos alegramos y que no desmaye,6,0,0,0,0.0,neutra,,
femina_000100,femina,100,"Por la aglomeración de trabajos en los talleres de la imprenta donde se edita nuestra revista no fué posible que se nos entregara para el día 15 de Julio, como se anunció y como fué nuestro deseo.",por la aglomeracion de trabajos en los talleres de la imprenta donde se edita nuestra revista no fue posible que se nos entregara para el dia 15 de julio como se anuncio y como fue nuestro deseo,37,0,0,0,0.0,neutra,,
femina_000101,femina,101,"Pedimos pues, excusa á nuestros amables favorecedores, prometiéndose puntualidad en las salidas de las ediciones sucesivas.",pedimos pues excusa a nuestros amables favorecedores prometiendose puntualidad en las salidas de las ediciones sucesivas,16,0,0,0,0.0,neutra,,
femina_000103,femina,103,"Por motivos ajenos a nuestra voluntad no ha sido publicado en este número el trabajo ""Ideas"", del Dr.",por motivos ajenos a nuestra voluntad no ha sido publicado en este numero el trabajo ideas del dr,18,1,0,1,0.05555555555555555,positiva,voluntad,
femina_000104,femina,104,"Moscoso Puello, quedando aplazado para el número siguiente.",moscoso puello quedando aplazado para el numero siguiente,8,0,0,0,0.0,neutra,,
femina_000105,femina,105,DE LA CAPITAL: Fémina DE PLACEMES.,de la capital femina de placemes,6,0,0,0,0.0,neutra,,
femina_000106,femina,106,"Está el hogar de los esposos Patín MaceoVeloz por el advenimiento de un hermoso varón, segundo en la prole y en el sexo.",esta el hogar de los esposos patin maceoveloz por el advenimiento de un hermoso varon segundo en la prole y en el sexo,23,1,0,1,0.043478260869565216,positiva,hermoso,
femina_000107,femina,107,Larga vida le deseamos al nuevo ciudadano.,larga vida le deseamos al nuevo ciudadano,7,1,0,1,0.14285714285714285,positiva,vida,
femina_000109,femina,109,"El día 8 de este mes se unieron con los lazos del amor, el joven Jorge Pou y la bella Señorita Delcilida Fiallo.",el dia 8 de este mes se unieron con los lazos del amor el joven jorge pou y la bella senorita delcilida fiallo,23,2,0,2,0.08695652173913043,positiva,amor; bella,
femina_000110,femina,110,Una eterna luna de miel deseamos a la feliz pareja.,una eterna luna de miel deseamos a la feliz pareja,10,1,0,1,0.1,positiva,feliz,
femina_000111,femina,111,Página 10 TRIUNFOS DE LA CIENCIA.,pagina 10 triunfos de la ciencia,6,2,0,2,0.3333333333333333,positiva,ciencia; triunfos,
femina_000112,femina,112,"Ha sido aprobado en examen inicial de la facultad de Derecho, el joven Manuel A.",ha sido aprobado en examen inicial de la facultad de derecho el joven manuel a,15,0,0,0,0.0,neutra,,
femina_000113,femina,113,"Patín Maceo, entusiasta amigo de ""Fémina"".",patin maceo entusiasta amigo de femina,6,1,0,1,0.16666666666666666,positiva,entusiasta,
femina_000114,femina,114,Por tal motivo ella le felicita.,por tal motivo ella le felicita,6,0,0,0,0.0,neutra,,
femina_000115,femina,115,También han sido aprobados en el 2º.,tambien han sido aprobados en el 2,7,0,0,0,0.0,neutra,,
femina_000116,femina,116,"Curso de la facultad de Derecho, el joven Salvador Gonzáles, y en el examen final de la Facultad de Farmacia, los jóvenes José de Jesús Frómeta y la Señorita Natalia García, todos estimados amigos nuestros.",curso de la facultad de derecho el joven salvador gonzales y en el examen final de la facultad de farmacia los jovenes jose de jesus frometa y la senorita natalia garcia todos estimados amigos nuestros,35,0,0,0,0.0,neutra,,
femina_000117,femina,117,Reciban nuestras calurosas felicitaciones.,reciban nuestras calurosas felicitaciones,4,0,0,0,0.0,neutra,,
femina_000118,femina,118,"FORD THE UNIVERSAL CAR Las Piezas fabricadas por la FORD MOTOR Co. son manufacturadas con materiales selectos después de larga experiencia, usando los mas recomendables para cada pieza, y son la únicas que están garantizadas para dar un servicio uniforme y satisfactorio.",ford the universal car las piezas fabricadas por la ford motor co son manufacturadas con materiales selectos despues de larga experiencia usando los mas recomendables para cada pieza y son la unicas que estan garantizadas para dar un servicio uniforme y satisfactorio,42,0,0,0,0.0,neutra,,
femina_000121,femina,121,"LESCHHORN, San Pedro de Macorís Carro Turismo $696.",leschhorn san pedro de macoris carro turismo 696,8,0,0,0,0.0,neutra,,
femina_000122,femina,122,Camión de una tonelada 605.,camion de una tonelada 605,5,0,0,0,0.0,neutra,,
femina_000123,femina,123,Fémina Revista Galante y de Intereses Generales.,femina revista galante y de intereses generales,7,0,0,0,0.0,neutra,,
femina_000124,femina,124,"SUMARIO: Perfeccionando el Hogar, Editorial.",sumario perfeccionando el hogar editorial,5,0,0,0,0.0,neutra,,
femina_000125,femina,125,"La Canción del Bosque, Evangelina Rodriguez.",la cancion del bosque evangelina rodriguez,6,0,0,0,0.0,neutra,,
femina_000126,femina,126,"La Viejecita, Manuel E.",la viejecita manuel e,4,0,0,0,0.0,neutra,,
femina_000128,femina,128,"Voz de Aliento, M.",voz de aliento m,4,1,0,1,0.25,positiva,aliento,
femina_000130,femina,130,Angelis de Canino.,angelis de canino,3,0,0,0,0.0,neutra,,
femina_000131,femina,131,"Loreley, Armando Oscar.",loreley armando oscar,3,0,0,0,0.0,neutra,,
femina_000132,femina,132,"Canción Bohemia, Patín Maceo.",cancion bohemia patin maceo,4,0,0,0,0.0,neutra,,
femina_000133,femina,133,"Sublime Amor, Petronila A.",sublime amor petronila a,4,2,0,2,0.5,positiva,amor; sublime,
